all	lv6	lv1	hh-203	hh-202	big-arc	orion-s	bar-ifront	sky-sw	sky-ne	wavelength
4.222567e+05	7.354054e+05	2.495526e+06	4.706159e+05	2.662903e+05	3.003749e+05	6.589857e+05	3.719513e+05	3.237222e+04	3.097573e+04	8907.05
4.227914e+05	7.420404e+05	2.760103e+06	4.824178e+05	2.623693e+05	2.986172e+05	6.613851e+05	3.715913e+05	3.298623e+04	3.227739e+04	8907.90
4.231290e+05	7.424762e+05	2.501407e+06	4.943377e+05	2.631817e+05	2.991076e+05	6.599613e+05	3.725677e+05	3.358148e+04	3.437699e+04	8908.75
4.214209e+05	7.402544e+05	2.424888e+06	4.698885e+05	2.610439e+05	2.966529e+05	6.569022e+05	3.773384e+05	3.216976e+04	3.241516e+04	8909.60
4.195592e+05	7.418755e+05	2.613012e+06	4.785282e+05	2.594522e+05	2.974439e+05	6.525960e+05	3.719953e+05	2.910097e+04	2.858169e+04	8910.45
4.152640e+05	7.396502e+05	2.644113e+06	4.917836e+05	2.515806e+05	2.951467e+05	6.524517e+05	3.753745e+05	2.891648e+04	2.485979e+04	8911.30
4.180919e+05	7.447480e+05	2.347656e+06	4.790054e+05	2.529458e+05	2.989257e+05	6.574872e+05	3.761755e+05	2.787107e+04	2.561621e+04	8912.15
4.242094e+05	7.593448e+05	2.530178e+06	4.779081e+05	2.680038e+05	3.086796e+05	6.720107e+05	3.764732e+05	2.902280e+04	2.659870e+04	8913.00
4.350496e+05	8.109543e+05	2.691685e+06	5.102588e+05	2.966697e+05	3.432748e+05	7.177489e+05	3.980985e+05	3.341443e+04	2.954077e+04	8913.85
4.502201e+05	8.839519e+05	2.447366e+06	5.318169e+05	3.095067e+05	3.794131e+05	7.740686e+05	4.398266e+05	3.981850e+04	3.338771e+04	8914.70
4.572415e+05	9.029361e+05	2.651178e+06	5.259028e+05	3.076931e+05	3.785528e+05	7.824417e+05	4.406660e+05	4.554692e+04	4.146242e+04	8915.55
4.644239e+05	8.546661e+05	2.699705e+06	5.339743e+05	3.073295e+05	3.644931e+05	7.506290e+05	4.401449e+05	6.430714e+04	6.479323e+04	8916.40
5.460439e+05	8.833982e+05	2.368490e+06	6.038508e+05	3.879115e+05	4.199060e+05	7.909699e+05	4.991190e+05	1.556987e+05	1.828278e+05	8917.25
7.345666e+05	1.039829e+06	2.704257e+06	7.702341e+05	5.633699e+05	5.863794e+05	9.525415e+05	6.647924e+05	3.415393e+05	4.240362e+05	8918.10
8.301154e+05	1.119617e+06	3.044549e+06	8.785260e+05	6.630432e+05	6.713089e+05	1.034119e+06	7.557112e+05	4.415119e+05	5.474254e+05	8918.95
7.221329e+05	1.015327e+06	2.706454e+06	7.780436e+05	5.605817e+05	5.744647e+05	9.282778e+05	6.681375e+05	3.352627e+05	4.109522e+05	8919.80
5.252639e+05	8.285594e+05	2.528574e+06	5.767017e+05	3.556278e+05	3.964756e+05	7.466140e+05	4.712693e+05	1.377404e+05	1.582853e+05	8920.65
4.347314e+05	7.546700e+05	2.611500e+06	5.031242e+05	2.644278e+05	3.114421e+05	6.690078e+05	3.892295e+05	4.375750e+04	4.638099e+04	8921.50
4.205070e+05	7.524723e+05	2.479181e+06	4.958006e+05	2.571414e+05	2.999094e+05	6.622958e+05	3.779673e+05	3.133848e+04	3.251323e+04	8922.35
4.205753e+05	7.463780e+05	2.447835e+06	4.859578e+05	2.597686e+05	2.967081e+05	6.571672e+05	3.793263e+05	3.224019e+04	3.098195e+04	8923.20
4.210474e+05	7.442350e+05	2.621819e+06	4.843663e+05	2.518007e+05	2.966826e+05	6.555584e+05	3.811607e+05	3.206232e+04	3.033519e+04	8924.05
4.208148e+05	7.387893e+05	2.624344e+06	4.922288e+05	2.518946e+05	2.971073e+05	6.551648e+05	3.792970e+05	3.179597e+04	2.876528e+04	8924.90
4.192693e+05	7.379413e+05	2.291122e+06	4.876956e+05	2.545783e+05	2.967530e+05	6.596210e+05	3.888069e+05	3.270723e+04	3.008316e+04	8925.75
4.210229e+05	7.425219e+05	2.480613e+06	4.780460e+05	2.590825e+05	2.983446e+05	6.653211e+05	3.850699e+05	3.489543e+04	3.099046e+04	8926.60
4.191909e+05	7.465075e+05	2.533720e+06	4.942060e+05	2.567832e+05	2.992544e+05	6.621747e+05	3.826115e+05	3.418500e+04	3.272124e+04	8927.45
4.225839e+05	7.409361e+05	2.070181e+06	4.901335e+05	2.542818e+05	2.937856e+05	6.600868e+05	3.734146e+05	3.203620e+04	2.998669e+04	8928.30
4.229804e+05	7.470453e+05	2.297293e+06	4.828495e+05	2.596198e+05	2.996698e+05	6.632461e+05	3.775439e+05	3.060517e+04	2.814637e+04	8929.15
4.270969e+05	7.660086e+05	2.509882e+06	5.005320e+05	2.671405e+05	3.143084e+05	6.790141e+05	3.868745e+05	3.151654e+04	2.942327e+04	8930.00
4.253156e+05	7.945351e+05	2.120936e+06	5.041636e+05	2.729448e+05	3.228060e+05	7.041216e+05	4.028526e+05	3.177791e+04	2.754251e+04	8930.85
4.334855e+05	7.916745e+05	2.364826e+06	4.985552e+05	2.661148e+05	3.171192e+05	7.001664e+05	3.993596e+05	3.149709e+04	2.701846e+04	8931.70
4.274071e+05	7.700655e+05	2.614011e+06	4.999284e+05	2.610877e+05	3.050859e+05	6.770244e+05	3.893571e+05	3.320781e+04	2.918707e+04	8932.55
4.184656e+05	7.422099e+05	2.296059e+06	4.959408e+05	2.589810e+05	2.975607e+05	6.576453e+05	3.832492e+05	3.180987e+04	2.709601e+04	8933.40
4.166971e+05	7.373146e+05	2.280033e+06	4.829219e+05	2.537020e+05	2.925102e+05	6.551181e+05	3.774933e+05	3.158127e+04	2.716627e+04	8934.25
4.183042e+05	7.436579e+05	2.534060e+06	4.823312e+05	2.515059e+05	2.926551e+05	6.565487e+05	3.730550e+05	3.067737e+04	2.909199e+04	8935.10
4.154262e+05	7.387636e+05	2.471371e+06	4.967698e+05	2.486518e+05	2.947076e+05	6.567615e+05	3.759088e+05	2.901499e+04	2.709187e+04	8935.95
4.158777e+05	7.444614e+05	2.272021e+06	4.821422e+05	2.467493e+05	2.916386e+05	6.578351e+05	3.764976e+05	2.967193e+04	2.905150e+04	8936.80
4.177540e+05	7.335606e+05	2.366830e+06	4.803268e+05	2.537473e+05	2.926909e+05	6.533990e+05	3.713097e+05	2.988421e+04	2.755972e+04	8937.65
4.172408e+05	7.345701e+05	2.400248e+06	5.006685e+05	2.544937e+05	2.939144e+05	6.502282e+05	3.724279e+05	2.947743e+04	2.949188e+04	8938.50
4.206809e+05	7.379331e+05	2.215830e+06	4.903131e+05	2.459016e+05	2.925888e+05	6.515567e+05	3.736820e+05	3.242146e+04	3.368049e+04	8939.35
4.288107e+05	7.408968e+05	2.387332e+06	4.865295e+05	2.606805e+05	2.956367e+05	6.585583e+05	3.820893e+05	4.104624e+04	4.136763e+04	8940.20
4.559395e+05	7.679326e+05	2.433024e+06	5.352794e+05	2.938323e+05	3.251153e+05	6.859019e+05	4.116211e+05	7.084883e+04	7.839879e+04	8941.05
5.219450e+05	8.356280e+05	2.239824e+06	5.891426e+05	3.465021e+05	3.878348e+05	7.474557e+05	4.663924e+05	1.288524e+05	1.576969e+05	8941.90
5.456708e+05	8.553277e+05	2.447531e+06	6.099939e+05	3.758214e+05	4.072917e+05	7.699185e+05	4.994164e+05	1.543961e+05	1.916438e+05	8942.75
5.061554e+05	8.248899e+05	2.495148e+06	5.905466e+05	3.393722e+05	3.755469e+05	7.376984e+05	4.710877e+05	1.217515e+05	1.456956e+05	8943.60
4.470238e+05	7.622241e+05	2.171741e+06	5.286771e+05	2.760838e+05	3.210551e+05	6.766221e+05	4.071786e+05	5.851756e+04	6.444410e+04	8944.45
4.212023e+05	7.386067e+05	2.163176e+06	4.844081e+05	2.605621e+05	2.926260e+05	6.494928e+05	3.766243e+05	3.134769e+04	3.208893e+04	8945.30
4.188206e+05	7.366914e+05	2.407106e+06	4.971317e+05	2.522717e+05	2.923200e+05	6.489465e+05	3.807214e+05	2.749060e+04	2.975020e+04	8946.15
4.136667e+05	7.400396e+05	2.262848e+06	4.996945e+05	2.519961e+05	2.913735e+05	6.495588e+05	3.766997e+05	2.871392e+04	3.022219e+04	8947.00
4.184245e+05	7.371866e+05	2.287350e+06	4.835898e+05	2.490556e+05	2.928988e+05	6.520020e+05	3.769363e+05	2.849387e+04	2.695528e+04	8947.85
4.193495e+05	7.441045e+05	2.413542e+06	4.890560e+05	2.556780e+05	2.917438e+05	6.568264e+05	3.761703e+05	2.680867e+04	2.382960e+04	8948.70
4.138841e+05	7.432672e+05	2.415672e+06	4.996868e+05	2.502847e+05	2.927628e+05	6.563229e+05	3.762015e+05	2.586762e+04	2.278353e+04	8949.55
4.151013e+05	7.344331e+05	2.194978e+06	4.929572e+05	2.460337e+05	2.902601e+05	6.542281e+05	3.789760e+05	2.523797e+04	2.344960e+04	8950.40
4.132084e+05	7.360731e+05	2.300734e+06	4.801413e+05	2.513172e+05	2.860740e+05	6.513653e+05	3.799084e+05	2.520065e+04	2.378595e+04	8951.25
4.076273e+05	7.337347e+05	2.350468e+06	4.899088e+05	2.467148e+05	2.854939e+05	6.474813e+05	3.790745e+05	2.704084e+04	2.551981e+04	8952.10
4.101318e+05	7.237510e+05	2.156471e+06	4.913180e+05	2.389640e+05	2.832357e+05	6.376154e+05	3.675911e+05	2.767289e+04	2.560217e+04	8952.95
4.146333e+05	7.200439e+05	2.254336e+06	4.706339e+05	2.382788e+05	2.840681e+05	6.392641e+05	3.766084e+05	3.192967e+04	2.928547e+04	8953.80
4.279200e+05	7.371596e+05	2.317606e+06	5.074647e+05	2.545100e+05	2.966248e+05	6.513256e+05	3.806971e+05	4.696715e+04	4.558658e+04	8954.65
4.871002e+05	8.005690e+05	2.225450e+06	5.575373e+05	3.138108e+05	3.547199e+05	7.093170e+05	4.362583e+05	9.925821e+04	1.103525e+05	8955.50
6.246746e+05	9.416856e+05	2.407842e+06	6.854782e+05	4.460217e+05	4.826300e+05	8.463495e+05	5.739344e+05	2.333578e+05	2.846202e+05	8956.35
7.252102e+05	1.036897e+06	2.558769e+06	7.900465e+05	5.487303e+05	5.746580e+05	9.345445e+05	6.689590e+05	3.332202e+05	4.198686e+05	8957.20
6.715833e+05	9.905479e+05	2.361044e+06	7.498212e+05	4.950559e+05	5.281910e+05	8.952376e+05	6.215103e+05	2.851891e+05	3.537425e+05	8958.05
5.300399e+05	8.493069e+05	2.321485e+06	5.978532e+05	3.587544e+05	3.971216e+05	7.603187e+05	4.774446e+05	1.404790e+05	1.633305e+05	8958.90
4.360061e+05	7.624117e+05	2.311474e+06	5.089690e+05	2.680991e+05	3.111829e+05	6.746055e+05	3.947417e+05	4.700025e+04	4.679440e+04	8959.75
4.147558e+05	7.377682e+05	2.245011e+06	5.075964e+05	2.492121e+05	2.901220e+05	6.491642e+05	3.765907e+05	2.924696e+04	2.637905e+04	8960.60
4.045800e+05	7.210976e+05	2.123793e+06	4.849121e+05	2.451001e+05	2.823798e+05	6.340912e+05	3.669823e+05	2.636119e+04	2.441585e+04	8961.45
4.021847e+05	7.160091e+05	2.164769e+06	4.660409e+05	2.381645e+05	2.795647e+05	6.294726e+05	3.661940e+05	2.594823e+04	2.278855e+04	8962.30
4.006865e+05	7.270114e+05	2.247461e+06	4.904629e+05	2.370080e+05	2.810690e+05	6.346319e+05	3.705679e+05	2.487894e+04	2.294759e+04	8963.15
4.065400e+05	7.317600e+05	2.092258e+06	4.900060e+05	2.332205e+05	2.812910e+05	6.390797e+05	3.653073e+05	2.814229e+04	2.054756e+04	8964.00
4.060403e+05	7.249299e+05	2.210780e+06	4.738727e+05	2.342641e+05	2.831031e+05	6.358557e+05	3.638698e+05	2.574232e+04	2.219073e+04	8964.85
4.080769e+05	7.194079e+05	2.296684e+06	4.950169e+05	2.362376e+05	2.826923e+05	6.352101e+05	3.643656e+05	2.458337e+04	2.312630e+04	8965.70
4.154553e+05	7.364287e+05	2.124201e+06	4.879342e+05	2.488478e+05	2.871784e+05	6.469477e+05	3.673924e+05	2.728746e+04	2.480525e+04	8966.55
4.182513e+05	7.496885e+05	2.216681e+06	4.902148e+05	2.499457e+05	2.933581e+05	6.534690e+05	3.805500e+05	2.914627e+04	2.363791e+04	8967.40
4.194080e+05	7.454794e+05	2.207511e+06	5.046748e+05	2.546663e+05	2.934250e+05	6.548183e+05	3.861028e+05	2.917982e+04	2.631971e+04	8968.25
4.197459e+05	7.402393e+05	2.074207e+06	5.028409e+05	2.580795e+05	2.910841e+05	6.504944e+05	3.795482e+05	3.050561e+04	2.782531e+04	8969.10
4.124858e+05	7.298404e+05	2.128143e+06	4.753810e+05	2.505843e+05	2.871158e+05	6.428999e+05	3.652055e+05	3.152106e+04	3.046538e+04	8969.95
4.075882e+05	7.262002e+05	2.177798e+06	4.797114e+05	2.387858e+05	2.849759e+05	6.362227e+05	3.662504e+05	3.245742e+04	2.983830e+04	8970.80
4.049464e+05	7.292504e+05	2.142133e+06	4.896753e+05	2.403079e+05	2.859857e+05	6.370473e+05	3.664853e+05	3.087090e+04	2.735075e+04	8971.65
4.121329e+05	7.370504e+05	2.146720e+06	4.797311e+05	2.326697e+05	2.881173e+05	6.449074e+05	3.705650e+05	2.782132e+04	2.601723e+04	8972.50
4.130619e+05	7.338564e+05	2.317918e+06	4.794750e+05	2.370843e+05	2.846365e+05	6.476071e+05	3.725444e+05	2.819774e+04	2.273141e+04	8973.35
4.129392e+05	7.363262e+05	2.252787e+06	5.035839e+05	2.463478e+05	2.854119e+05	6.462443e+05	3.673890e+05	2.652028e+04	2.338357e+04	8974.20
4.166208e+05	7.392326e+05	2.126683e+06	5.048250e+05	2.472193e+05	2.914862e+05	6.529647e+05	3.757207e+05	2.752711e+04	2.071086e+04	8975.05
4.175100e+05	7.499020e+05	2.189630e+06	4.964967e+05	2.452928e+05	2.956440e+05	6.572349e+05	3.867737e+05	2.893027e+04	2.451999e+04	8975.90
4.165463e+05	7.530467e+05	2.281054e+06	5.088359e+05	2.469285e+05	2.978943e+05	6.579112e+05	3.817979e+05	2.914861e+04	2.560308e+04	8976.75
4.228393e+05	7.576162e+05	2.170890e+06	4.974845e+05	2.509669e+05	2.984632e+05	6.590697e+05	3.787051e+05	3.096852e+04	2.676850e+04	8977.60
4.150010e+05	7.431124e+05	2.198104e+06	4.883096e+05	2.440824e+05	2.905466e+05	6.506908e+05	3.785153e+05	3.216751e+04	2.555713e+04	8978.45
4.062057e+05	7.248979e+05	2.227212e+06	4.969581e+05	2.393955e+05	2.835649e+05	6.369629e+05	3.749187e+05	3.144641e+04	2.843109e+04	8979.30
4.060067e+05	7.238759e+05	2.162353e+06	4.924671e+05	2.439884e+05	2.864274e+05	6.350868e+05	3.633967e+05	3.087009e+04	2.879233e+04	8980.15
4.175989e+05	7.444082e+05	2.198846e+06	4.823111e+05	2.439686e+05	2.939236e+05	6.520649e+05	3.776812e+05	3.288894e+04	2.956061e+04	8981.00
4.214479e+05	7.584265e+05	2.293709e+06	5.040714e+05	2.474819e+05	3.010124e+05	6.637978e+05	3.803619e+05	3.094131e+04	2.860464e+04	8981.85
4.252183e+05	7.584206e+05	2.192143e+06	5.092539e+05	2.515841e+05	3.054744e+05	6.655203e+05	3.810418e+05	3.115290e+04	2.761526e+04	8982.70
4.278010e+05	7.561730e+05	2.268609e+06	4.932555e+05	2.527908e+05	3.010877e+05	6.682925e+05	3.804774e+05	2.995486e+04	3.129404e+04	8983.55
4.236994e+05	7.499393e+05	2.410753e+06	5.008985e+05	2.618615e+05	2.995426e+05	6.627537e+05	3.762030e+05	3.417539e+04	3.370449e+04	8984.40
4.154791e+05	7.333130e+05	2.325890e+06	5.039890e+05	2.515150e+05	2.953192e+05	6.449526e+05	3.738020e+05	3.927105e+04	4.340628e+04	8985.25
4.258132e+05	7.207488e+05	2.208693e+06	5.073293e+05	2.665880e+05	3.054769e+05	6.382296e+05	3.821401e+05	5.777445e+04	6.385129e+04	8986.10
4.654448e+05	7.549390e+05	2.324595e+06	5.247884e+05	2.966015e+05	3.336239e+05	6.676527e+05	4.120851e+05	9.165930e+04	1.082458e+05	8986.95
4.759883e+05	7.695929e+05	2.350991e+06	5.551434e+05	3.217508e+05	3.531151e+05	6.881720e+05	4.253423e+05	1.050368e+05	1.246165e+05	8987.80
4.533593e+05	7.599893e+05	2.186968e+06	5.307688e+05	2.937668e+05	3.275564e+05	6.768200e+05	4.048556e+05	8.098442e+04	8.891732e+04	8988.65
4.136555e+05	7.106577e+05	2.233752e+06	4.784819e+05	2.455153e+05	2.900191e+05	6.303652e+05	3.687647e+05	4.256388e+04	4.081108e+04	8989.50
3.910931e+05	6.815261e+05	2.203288e+06	4.783295e+05	2.239762e+05	2.724879e+05	6.018623e+05	3.485839e+05	3.119933e+04	2.529297e+04	8990.35
3.926262e+05	6.956867e+05	2.110880e+06	4.763341e+05	2.409043e+05	2.761315e+05	6.082255e+05	3.557606e+05	3.165555e+04	2.619307e+04	8991.20
4.085103e+05	7.214974e+05	2.268106e+06	4.802233e+05	2.420486e+05	2.902186e+05	6.361379e+05	3.637869e+05	3.152699e+04	2.933178e+04	8992.05
4.182328e+05	7.583072e+05	2.257777e+06	4.984417e+05	2.498591e+05	3.006085e+05	6.586247e+05	3.747685e+05	3.042656e+04	2.483940e+04	8992.90
4.251781e+05	7.705018e+05	2.146876e+06	5.088737e+05	2.592486e+05	3.057978e+05	6.715220e+05	3.806753e+05	3.087870e+04	2.492565e+04	8993.75
4.314022e+05	7.822039e+05	2.358646e+06	5.138868e+05	2.851225e+05	3.172163e+05	6.893617e+05	3.884023e+05	3.058005e+04	2.592520e+04	8994.60
4.485855e+05	8.471510e+05	2.410374e+06	5.369047e+05	3.356335e+05	3.709020e+05	7.585611e+05	4.138954e+05	3.583837e+04	2.844854e+04	8995.45
4.903647e+05	1.050549e+06	2.443008e+06	6.137615e+05	4.204583e+05	4.821102e+05	9.355956e+05	5.022634e+05	4.818098e+04	3.322462e+04	8996.30
5.375025e+05	1.235017e+06	2.711275e+06	6.636009e+05	4.591820e+05	5.651423e+05	1.092063e+06	5.810956e+05	6.223865e+04	4.086926e+04	8997.15
5.287831e+05	1.210510e+06	2.772060e+06	6.565156e+05	4.290983e+05	5.340539e+05	1.062578e+06	5.750875e+05	6.649063e+04	5.234472e+04	8998.00
5.142869e+05	1.054877e+06	2.609918e+06	6.326917e+05	3.869916e+05	4.665403e+05	9.235858e+05	5.298288e+05	9.100876e+04	8.828007e+04	8998.85
5.645633e+05	1.002216e+06	2.564091e+06	6.545934e+05	4.233612e+05	4.884983e+05	8.919018e+05	5.456035e+05	1.631060e+05	1.912230e+05	8999.70
6.086191e+05	1.023698e+06	2.608649e+06	6.934241e+05	4.614518e+05	5.203140e+05	9.175280e+05	5.858533e+05	2.101930e+05	2.551742e+05	9000.55
5.658065e+05	9.517623e+05	2.656496e+06	6.681940e+05	4.097049e+05	4.605738e+05	8.516876e+05	5.522726e+05	1.740190e+05	2.064504e+05	9001.40
4.661616e+05	8.067933e+05	2.376066e+06	5.454402e+05	3.099478e+05	3.553832e+05	7.151330e+05	4.255590e+05	8.591962e+04	9.542574e+04	9002.25
4.115051e+05	7.335618e+05	2.386813e+06	4.780430e+05	2.544652e+05	3.001221e+05	6.539193e+05	3.678944e+05	3.600466e+04	3.330250e+04	9003.10
4.050756e+05	7.442570e+05	2.442467e+06	4.882045e+05	2.553400e+05	2.998000e+05	6.564454e+05	3.693667e+05	2.658537e+04	2.382302e+04	9003.95
4.127257e+05	7.600382e+05	2.231853e+06	5.039722e+05	2.552903e+05	3.115884e+05	6.702960e+05	3.823464e+05	2.804221e+04	2.562150e+04	9004.80
4.136848e+05	7.575722e+05	2.388219e+06	4.896613e+05	2.480849e+05	3.061181e+05	6.694083e+05	3.741957e+05	2.713165e+04	2.631054e+04	9005.65
4.065904e+05	7.470550e+05	2.408033e+06	4.849786e+05	2.519392e+05	3.017056e+05	6.612825e+05	3.743391e+05	2.690088e+04	2.257119e+04	9006.50
4.031007e+05	7.563420e+05	2.310613e+06	4.918450e+05	2.584173e+05	3.031280e+05	6.627359e+05	3.717272e+05	2.521708e+04	2.023210e+04	9007.35
4.124022e+05	7.791354e+05	2.585277e+06	4.951704e+05	2.595174e+05	3.148534e+05	6.887421e+05	3.767386e+05	2.999809e+04	2.143995e+04	9008.20
4.198727e+05	8.111697e+05	2.694886e+06	5.111701e+05	2.784069e+05	3.325625e+05	7.147751e+05	3.920612e+05	3.196297e+04	2.570899e+04	9009.05
4.183455e+05	8.194645e+05	2.541256e+06	5.242918e+05	2.849735e+05	3.386960e+05	7.198363e+05	4.016580e+05	2.900850e+04	2.350312e+04	9009.90
4.189947e+05	8.108491e+05	2.547105e+06	5.246098e+05	2.980311e+05	3.471001e+05	7.249171e+05	3.887757e+05	3.220313e+04	2.422120e+04	9010.75
4.424113e+05	8.614422e+05	2.636005e+06	5.855814e+05	4.438375e+05	3.954107e+05	7.987736e+05	4.236122e+05	3.766337e+04	2.758760e+04	9011.60
5.371397e+05	1.156466e+06	3.138173e+06	8.489482e+05	9.774460e+05	6.536951e+05	1.138717e+06	5.513593e+05	6.203788e+04	3.483162e+04	9012.45
9.895322e+05	2.834493e+06	4.530532e+06	1.586083e+06	2.299106e+06	1.873400e+06	2.800118e+06	1.290356e+06	1.627914e+05	7.550445e+04	9013.30
2.170691e+06	7.645537e+06	8.078439e+06	3.541244e+06	4.247721e+06	4.642669e+06	7.242686e+06	3.472707e+06	4.312787e+05	1.837653e+05	9014.15
3.310799e+06	1.246976e+07	1.132547e+07	5.440699e+06	5.308140e+06	6.861238e+06	1.129662e+07	5.731677e+06	6.945034e+05	3.032812e+05	9015.00
3.181902e+06	1.210778e+07	1.138833e+07	5.254850e+06	4.314568e+06	6.099723e+06	1.078954e+07	5.812731e+06	6.745784e+05	3.014754e+05	9015.85
1.905504e+06	6.829170e+06	8.473345e+06	3.033784e+06	2.181769e+06	3.188578e+06	5.988448e+06	3.343345e+06	3.829334e+05	1.782445e+05	9016.70
8.057696e+05	2.332371e+06	5.100399e+06	1.132803e+06	7.324547e+05	1.035348e+06	2.092871e+06	1.236734e+06	1.223357e+05	6.596735e+04	9017.55
4.840380e+05	1.031631e+06	3.107140e+06	6.203784e+05	3.412147e+05	4.515150e+05	9.340382e+05	5.187429e+05	4.592346e+04	3.880860e+04	9018.40
4.467848e+05	8.546928e+05	2.797764e+06	5.486990e+05	2.945754e+05	3.677137e+05	7.682527e+05	4.429076e+05	3.878163e+04	3.933644e+04	9019.25
4.341618e+05	8.093353e+05	2.812062e+06	5.326139e+05	2.860870e+05	3.443685e+05	7.296780e+05	4.241276e+05	3.524039e+04	3.929735e+04	9020.10
4.250400e+05	7.790815e+05	2.529972e+06	5.176702e+05	2.747245e+05	3.246996e+05	6.873246e+05	3.961274e+05	3.322783e+04	3.358458e+04	9020.95
4.101460e+05	7.455376e+05	2.658131e+06	4.876767e+05	2.492253e+05	3.055865e+05	6.553419e+05	3.749123e+05	2.732445e+04	2.291654e+04	9021.80
4.083944e+05	7.395266e+05	2.722160e+06	4.827630e+05	2.459394e+05	2.993115e+05	6.521805e+05	3.740641e+05	2.407325e+04	2.171534e+04	9022.65
4.105586e+05	7.422374e+05	2.667853e+06	4.923753e+05	2.539356e+05	3.001462e+05	6.528028e+05	3.654096e+05	2.353129e+04	2.050547e+04	9023.50
4.023020e+05	7.324367e+05	2.577688e+06	4.777949e+05	2.446475e+05	2.957084e+05	6.394706e+05	3.589401e+05	2.429936e+04	1.983672e+04	9024.35
4.085487e+05	7.139514e+05	2.717713e+06	4.741388e+05	2.381134e+05	2.884613e+05	6.340888e+05	3.644201e+05	2.565802e+04	2.071287e+04	9025.20
4.151966e+05	7.319148e+05	2.870068e+06	4.979943e+05	2.472540e+05	2.969874e+05	6.464614e+05	3.670333e+05	2.826184e+04	2.620878e+04	9026.05
4.210384e+05	7.602563e+05	2.776561e+06	5.159344e+05	2.558034e+05	3.094909e+05	6.718016e+05	3.813902e+05	3.032894e+04	2.806541e+04	9026.90
4.303409e+05	7.725449e+05	2.880773e+06	5.082045e+05	2.585463e+05	3.155531e+05	6.854111e+05	3.888158e+05	3.180133e+04	2.994233e+04	9027.75
4.320947e+05	7.825994e+05	2.858240e+06	5.228104e+05	2.584508e+05	3.183887e+05	6.930028e+05	3.951680e+05	3.159921e+04	3.054155e+04	9028.60
4.327041e+05	7.796872e+05	2.786971e+06	5.187464e+05	2.649774e+05	3.197690e+05	6.959495e+05	3.911009e+05	3.078353e+04	3.127121e+04	9029.45
4.329754e+05	7.805789e+05	2.894493e+06	5.087068e+05	2.682267e+05	3.194016e+05	6.937696e+05	3.918702e+05	3.182315e+04	3.465790e+04	9030.30
4.293308e+05	7.722772e+05	2.927715e+06	5.241870e+05	2.759242e+05	3.143392e+05	6.850910e+05	3.852927e+05	2.975703e+04	3.104178e+04	9031.15
4.285688e+05	7.795139e+05	2.665895e+06	5.366017e+05	2.828773e+05	3.144650e+05	6.834612e+05	3.866374e+05	2.658228e+04	2.741796e+04	9032.00
4.375566e+05	7.971906e+05	2.860541e+06	5.455012e+05	2.888669e+05	3.164156e+05	7.068804e+05	4.121705e+05	2.723426e+04	2.720621e+04	9032.85
4.419542e+05	8.175964e+05	3.078713e+06	5.429538e+05	2.813179e+05	3.226790e+05	7.326023e+05	4.171878e+05	2.664984e+04	2.755307e+04	9033.70
4.424898e+05	8.109138e+05	2.760594e+06	5.584067e+05	2.742807e+05	3.259442e+05	7.337786e+05	4.216372e+05	3.135550e+04	3.297807e+04	9034.55
4.522853e+05	8.029455e+05	2.832242e+06	5.452547e+05	2.799543e+05	3.287011e+05	7.226900e+05	4.160990e+05	4.024439e+04	4.211549e+04	9035.40
4.697343e+05	8.091971e+05	2.984467e+06	5.376163e+05	2.992118e+05	3.425347e+05	7.183360e+05	4.219419e+05	6.083146e+04	6.801663e+04	9036.25
4.811987e+05	8.223477e+05	3.062770e+06	5.634227e+05	3.112653e+05	3.578032e+05	7.272371e+05	4.380620e+05	7.524780e+04	8.888256e+04	9037.10
4.801373e+05	8.071813e+05	2.936971e+06	5.588356e+05	3.027691e+05	3.505337e+05	7.213777e+05	4.379945e+05	6.981844e+04	7.916520e+04	9037.95
4.588674e+05	7.915556e+05	3.038839e+06	5.328685e+05	2.762637e+05	3.348759e+05	7.060823e+05	4.141874e+05	4.749606e+04	5.047843e+04	9038.80
4.413065e+05	7.824325e+05	3.063806e+06	5.214739e+05	2.670966e+05	3.198489e+05	6.938502e+05	3.961957e+05	3.099133e+04	2.991785e+04	9039.65
4.361518e+05	7.844365e+05	2.934535e+06	5.202578e+05	2.629131e+05	3.132425e+05	6.872987e+05	3.937896e+05	3.009646e+04	2.669236e+04	9040.50
4.337051e+05	7.736725e+05	3.051666e+06	5.120250e+05	2.585229e+05	3.106421e+05	6.789930e+05	3.896220e+05	2.907193e+04	2.868604e+04	9041.35
4.341727e+05	7.688323e+05	3.020503e+06	5.169936e+05	2.596698e+05	3.105306e+05	6.795626e+05	3.899422e+05	2.946677e+04	2.863655e+04	9042.20
4.368816e+05	7.757237e+05	2.802788e+06	5.233150e+05	2.626798e+05	3.138024e+05	6.833248e+05	3.823632e+05	3.274209e+04	2.879712e+04	9043.05
4.412692e+05	7.768491e+05	2.958130e+06	5.157529e+05	2.580363e+05	3.147456e+05	6.939979e+05	3.946343e+05	3.184391e+04	2.782311e+04	9043.90
4.425024e+05	7.885974e+05	3.141924e+06	5.244872e+05	2.577513e+05	3.178975e+05	6.951914e+05	3.882299e+05	3.011116e+04	3.003876e+04	9044.75
4.450439e+05	7.880811e+05	2.720693e+06	5.378890e+05	2.654608e+05	3.182457e+05	6.947371e+05	3.925181e+05	3.374671e+04	3.028612e+04	9045.60
